payload_len,has_sqli_keywords,has_xss_keywords,has_traversal,has_scanner_ua,is_post,keyword_count,payload_entropy,special_char_count,matched_rule_count,path_depth,has_query_string,label
12,0,0,0,1,1,0,3.2516,0,1,0,0,BRUTE_FORCE
44,0,0,1,0,0,12,2.709,20,1,4,0,DIRECTORY_TRAVERSAL
11,0,0,0,1,1,0,3.2776,0,1,1,0,SCANNER
22,0,1,0,0,0,1,3.9706,4,1,2,0,XSS
35,0,1,0,0,1,2,4.3433,9,2,0,0,XSS
15,0,0,0,0,0,0,3.7736,1,0,1,0,NORMAL
12,0,0,0,1,1,0,3.0221,0,1,1,0,BRUTE_FORCE
54,0,1,0,0,0,3,4.385,9,3,1,1,XSS
0,0,0,1,1,0,1,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
12,0,0,0,0,0,0,3.4183,1,0,1,0,NORMAL
18,0,0,0,0,0,0,3.3502,2,0,2,0,NORMAL
11,0,0,0,0,1,0,3.0958,0,1,1,0,BRUTE_FORCE
0,0,0,1,1,0,1,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
24,0,0,0,0,0,0,3.7406,3,0,3,0,NORMAL
27,0,0,0,0,0,0,3.9121,2,0,2,0,NORMAL
10,0,0,0,0,0,0,3.1219,1,0,1,0,NORMAL
26,0,0,0,0,0,0,3.6864,2,0,2,0,NORMAL
35,0,0,0,0,0,0,3.9544,4,0,4,0,NORMAL
0,0,0,1,1,0,3,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
58,0,0,1,0,0,22,3.0705,12,2,1,1,DIRECTORY_TRAVERSAL
99,0,1,0,0,0,2,4.7252,14,2,1,1,XSS
16,0,0,0,1,1,0,3.625,0,2,1,0,BRUTE_FORCE
48,1,0,0,0,0,1,3.8499,9,0,8,0,NORMAL
8,0,0,0,0,0,0,2.75,1,0,1,0,NORMAL
0,0,0,0,0,1,0,0.0,0,0,0,1,XSS
12,0,0,0,0,0,0,3.4183,1,0,1,0,NORMAL
11,0,0,0,1,1,0,3.0958,0,1,1,0,BRUTE_FORCE
23,1,0,0,1,1,3,3.5014,1,1,1,0,SQL_INJECTION
19,0,0,0,0,0,0,3.9321,1,0,1,0,NORMAL
86,0,0,1,0,0,12,4.0193,22,2,4,1,DIRECTORY_TRAVERSAL
18,0,0,0,0,0,0,3.8366,1,0,1,0,NORMAL
24,0,0,0,0,0,0,3.8554,1,0,1,0,NORMAL
176,0,0,0,0,0,0,4.4956,42,1,2,1,NORMAL
8,0,0,0,0,0,0,2.75,1,0,1,0,NORMAL
19,0,0,0,0,0,0,3.2608,3,0,3,0,NORMAL
18,0,0,0,0,0,0,3.6835,1,0,1,0,NORMAL
15,0,0,0,0,0,0,3.6402,1,0,1,0,NORMAL
61,1,0,0,1,1,4,4.1848,0,3,0,0,SQL_INJECTION
15,0,0,0,0,0,0,3.6402,2,0,2,0,NORMAL
16,0,0,0,1,1,0,3.625,0,2,1,0,BRUTE_FORCE
155,0,0,0,0,0,0,4.1257,42,1,1,1,NORMAL
18,0,0,0,0,0,0,4.0588,1,0,1,0,NORMAL
13,0,0,0,0,1,0,3.3927,0,0,1,0,NORMAL
34,0,0,1,0,0,2,4.1722,4,1,1,1,DIRECTORY_TRAVERSAL
53,0,1,0,0,0,2,4.4257,9,2,1,1,XSS
11,0,0,0,0,0,0,3.2776,1,0,1,0,NORMAL
12,0,0,0,1,1,0,3.4183,0,1,1,0,SCANNER
14,0,0,0,1,1,0,3.2359,0,1,1,0,BRUTE_FORCE
27,0,0,0,0,0,0,3.4081,3,0,3,0,NORMAL
23,0,0,0,0,0,0,3.654,2,0,2,0,NORMAL
8,0,0,0,0,0,0,3.0,1,0,1,0,NORMAL
28,0,0,0,0,0,0,3.6106,4,0,4,0,NORMAL
164,0,0,0,0,0,0,4.2795,43,1,2,1,NORMAL
0,0,0,0,1,0,0,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
210,1,0,0,1,0,2,4.4756,40,2,1,1,SQL_INJECTION
30,0,0,0,0,0,0,4.1647,3,0,2,1,NORMAL
25,0,0,1,0,0,2,3.8635,4,1,3,0,DIRECTORY_TRAVERSAL
28,0,1,0,0,1,2,4.107,6,2,0,0,XSS
15,0,0,0,1,1,0,2.9232,5,1,1,0,SQL_INJECTION
16,0,0,0,0,0,0,3.4528,1,0,1,0,NORMAL
43,0,1,0,0,0,2,4.2977,10,2,2,0,XSS
67,0,1,0,0,0,2,4.5563,12,2,2,1,XSS
5,0,0,0,1,0,0,2.3219,0,1,1,1,SCANNER
0,0,0,0,1,1,0,0.0,0,0,1,1,XSS
18,0,0,0,0,0,0,3.5033,2,0,2,0,NORMAL
14,0,0,0,0,0,0,3.6645,1,0,1,0,NORMAL
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
7,0,0,0,0,0,0,2.8074,1,0,1,0,NORMAL
0,0,0,1,1,0,4,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
12,0,0,0,1,1,0,3.4183,0,1,1,0,SCANNER
0,0,0,1,1,0,2,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
8,0,0,0,0,0,0,3.0,1,0,1,0,NORMAL
0,0,0,1,1,0,2,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
15,0,0,0,1,1,0,2.8402,0,1,1,0,BRUTE_FORCE
11,0,0,0,0,0,0,3.0958,2,0,2,0,NORMAL
15,0,0,0,0,0,0,3.4566,3,0,3,0,NORMAL
101,1,0,0,1,0,2,4.4511,11,2,1,1,SQL_INJECTION
13,0,0,0,0,0,0,3.3927,1,0,1,0,NORMAL
40,0,0,0,0,0,0,3.9348,5,0,5,0,NORMAL
48,0,0,0,0,0,0,4.2024,4,0,4,0,NORMAL
0,0,0,0,0,1,0,0.0,0,0,1,1,XSS
12,0,0,0,0,1,0,3.4183,0,0,1,0,NORMAL
9,0,0,0,0,0,0,3.1699,1,0,1,0,NORMAL
14,0,0,0,0,0,0,3.6645,1,0,1,0,NORMAL
13,0,0,0,1,1,0,3.5466,0,1,1,0,BRUTE_FORCE
9,0,0,0,1,1,0,1.8366,0,1,1,0,BRUTE_FORCE
27,0,0,0,1,1,0,4.3104,5,1,1,0,SCANNER
69,0,1,0,0,0,2,4.3665,13,2,2,1,XSS
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
13,0,0,0,1,1,0,3.5466,0,1,1,0,BRUTE_FORCE
15,0,0,0,1,1,0,3.5069,0,1,1,0,BRUTE_FORCE
42,0,0,1,0,0,22,2.2624,12,2,12,0,DIRECTORY_TRAVERSAL
12,0,0,0,0,1,0,3.4183,0,0,1,0,NORMAL
87,0,0,1,0,0,12,4.0407,22,2,4,1,DIRECTORY_TRAVERSAL
12,0,0,0,1,1,0,3.4183,1,1,0,0,SQL_INJECTION
12,0,0,0,0,0,0,3.4183,1,0,1,0,NORMAL
15,0,0,0,0,0,0,3.7736,1,0,1,0,NORMAL
19,1,0,0,1,1,1,3.4714,0,0,1,0,SQL_INJECTION
60,0,1,0,0,0,2,4.6314,12,2,2,1,XSS
78,0,0,1,0,0,2,4.4145,6,2,2,1,DIRECTORY_TRAVERSAL
11,0,0,0,1,1,0,3.0958,0,1,1,0,SCANNER
10,0,0,0,0,0,0,2.9219,1,0,1,0,NORMAL
240,1,0,0,0,0,23,4.6569,30,4,2,1,SQL_INJECTION
14,0,0,0,0,0,0,3.3249,1,0,1,0,NORMAL
13,0,0,0,0,0,0,3.3927,1,0,1,0,NORMAL
13,0,0,0,0,0,0,3.2389,1,0,1,0,NORMAL
33,1,0,0,1,1,2,4.0289,5,2,1,0,SQL_INJECTION
199,1,0,0,1,0,3,4.3765,35,1,1,1,SQL_INJECTION
11,0,0,0,0,0,0,3.2776,1,0,1,0,NORMAL
29,1,0,0,1,1,3,3.7849,1,3,0,0,SQL_INJECTION
38,0,0,0,0,0,0,3.9579,4,0,4,0,NORMAL
11,1,0,0,1,1,1,3.2776,1,1,1,0,SQL_INJECTION
37,0,0,0,0,0,0,4.0804,4,0,3,1,NORMAL
11,0,0,0,1,1,0,2.5503,0,1,1,0,BRUTE_FORCE
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
44,0,1,0,0,0,2,4.408,4,2,1,1,XSS
28,0,1,0,1,0,2,4.107,6,1,1,1,XSS
18,0,0,0,0,0,0,3.6835,1,0,1,0,NORMAL
52,0,0,0,0,0,0,4.0243,4,1,2,1,DIRECTORY_TRAVERSAL
8,0,0,0,0,0,0,3.0,1,0,1,0,NORMAL
0,0,0,1,1,0,4,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
12,0,0,0,0,0,0,3.4183,1,0,1,0,NORMAL
13,0,0,0,0,0,0,3.3927,1,0,1,0,NORMAL
13,0,0,0,1,1,0,3.5466,0,1,1,0,BRUTE_FORCE
42,0,0,1,0,0,20,2.2624,12,1,12,0,DIRECTORY_TRAVERSAL
11,0,0,0,1,1,0,3.0958,0,1,1,0,SCANNER
10,0,0,0,0,0,0,2.5219,5,0,1,0,NORMAL
73,0,0,1,0,0,22,3.7267,16,2,3,1,DIRECTORY_TRAVERSAL
21,0,0,0,0,0,0,3.4992,3,0,3,0,NORMAL
66,0,1,0,0,0,2,4.4158,11,2,1,1,XSS
19,0,0,0,0,0,0,3.6819,1,0,1,0,NORMAL
32,1,0,0,1,1,3,3.9056,1,3,1,0,SQL_INJECTION
12,0,0,0,1,1,0,3.585,0,1,1,0,BRUTE_FORCE
12,0,0,0,1,1,0,3.585,0,0,1,0,NORMAL
20,0,0,0,1,1,0,3.6464,0,1,1,0,BRUTE_FORCE
0,0,0,1,1,0,1,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
0,0,0,0,1,1,0,0.0,0,0,1,1,XSS
56,0,1,0,0,0,2,4.5261,13,2,2,1,XSS
60,1,0,0,1,0,3,3.515,2,1,1,1,SQL_INJECTION
57,1,0,1,0,0,24,3.0645,15,2,14,0,DIRECTORY_TRAVERSAL
74,0,1,0,0,0,2,4.4733,13,2,2,1,XSS
12,0,0,0,1,1,0,3.2516,0,1,1,0,BRUTE_FORCE
56,0,1,0,1,1,2,4.2299,16,2,1,0,XSS
27,0,0,0,0,0,0,4.0043,2,0,2,0,NORMAL
57,1,0,0,1,0,4,4.2579,8,1,1,1,SQL_INJECTION
14,0,0,0,0,0,0,3.3249,1,0,1,0,NORMAL
84,0,1,0,0,0,1,4.6466,14,1,2,1,XSS
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
74,0,1,0,0,0,3,4.4324,12,3,2,1,XSS
20,1,0,0,1,1,2,3.8842,2,1,1,0,SQL_INJECTION
0,0,0,1,1,0,4,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
18,0,0,0,1,1,0,3.6144,0,2,1,0,BRUTE_FORCE
18,0,0,0,1,1,0,3.5724,0,2,0,0,BRUTE_FORCE
10,0,0,0,0,0,0,3.1219,1,0,1,0,NORMAL
23,0,1,0,0,0,2,3.8492,4,2,1,1,XSS
12,0,0,1,0,0,2,3.2516,2,1,2,0,DIRECTORY_TRAVERSAL
178,0,0,0,0,0,0,4.4452,44,1,1,1,NORMAL
7,0,0,0,0,0,0,2.8074,1,0,1,0,NORMAL
14,0,0,0,0,0,0,3.5216,1,0,1,0,NORMAL
11,0,0,0,1,1,0,3.0958,0,1,1,0,BRUTE_FORCE
12,0,0,0,1,1,0,3.585,0,1,0,0,BRUTE_FORCE
52,0,1,0,0,0,2,4.6757,13,2,1,0,XSS
17,0,0,0,0,0,0,3.5725,2,0,2,0,NORMAL
26,0,0,0,1,1,0,3.7672,0,2,1,0,BRUTE_FORCE
18,0,0,0,0,0,0,3.5305,1,0,1,0,NORMAL
178,0,0,0,0,0,0,4.5348,42,1,2,1,NORMAL
0,0,0,0,1,1,0,0.0,0,0,1,1,XSS
12,0,0,1,0,0,2,3.2516,2,1,2,0,DIRECTORY_TRAVERSAL
16,0,0,0,0,0,0,3.5778,1,0,1,0,NORMAL
17,0,0,0,0,0,0,3.6169,1,0,1,0,NORMAL
0,0,0,1,1,0,2,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
14,0,0,0,0,0,0,3.5216,1,0,1,0,NORMAL
14,0,0,0,0,0,0,3.0931,1,0,1,0,NORMAL
12,0,0,0,0,0,0,3.4183,1,0,1,0,NORMAL
13,0,0,0,1,1,0,3.3927,0,1,1,0,BRUTE_FORCE
12,0,0,1,1,0,2,3.2516,2,1,2,0,DIRECTORY_TRAVERSAL
32,0,0,0,0,0,0,3.965,3,0,3,0,NORMAL
12,0,0,0,0,0,0,3.4183,1,0,1,0,NORMAL
20,0,0,0,0,0,0,3.4414,2,0,2,0,NORMAL
18,0,0,0,0,0,0,3.6835,1,0,1,0,NORMAL
145,0,1,0,0,0,4,4.616,27,2,1,1,XSS
33,1,0,0,1,1,2,4.0289,5,2,1,0,SQL_INJECTION
12,0,0,0,1,1,0,3.2516,0,1,1,0,BRUTE_FORCE
19,0,0,0,0,0,0,3.5111,2,0,2,0,NORMAL
22,0,0,0,0,0,0,3.4251,3,0,3,0,NORMAL
34,0,0,0,1,0,0,3.9698,4,1,1,1,SQL_INJECTION
16,0,0,0,0,0,0,3.625,1,0,1,0,NORMAL
14,0,0,0,0,0,0,3.3788,1,0,1,0,NORMAL
14,1,0,0,1,1,2,2.9502,2,2,0,0,SQL_INJECTION
13,0,0,0,0,0,0,3.2389,1,0,1,0,NORMAL
19,0,1,0,1,1,2,3.7871,2,2,1,0,XSS
11,0,0,0,1,1,0,3.4594,0,0,1,0,NORMAL
0,0,0,1,1,0,4,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
28,1,0,0,1,0,1,4.1375,3,1,1,1,SQL_INJECTION
15,0,0,0,0,0,0,3.6402,1,0,1,0,NORMAL
70,1,0,0,1,0,3,3.426,2,1,1,1,SQL_INJECTION
84,0,1,0,0,0,2,4.4221,11,2,2,1,XSS
16,0,0,0,1,1,0,3.625,0,2,1,0,BRUTE_FORCE
23,1,0,0,1,1,3,3.5014,1,1,1,0,SQL_INJECTION
12,0,0,0,1,1,0,3.4183,0,1,1,0,BRUTE_FORCE
15,0,0,0,0,0,0,3.6402,1,0,1,0,NORMAL
0,0,0,0,0,1,0,0.0,0,0,1,1,XSS
28,0,1,0,1,0,2,4.107,6,1,1,1,XSS
96,0,0,0,1,0,0,4.8077,16,1,1,1,SQL_INJECTION
114,0,1,0,0,0,1,4.8552,28,1,2,1,XSS
9,0,0,0,0,0,0,2.9477,2,0,1,0,NORMAL
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
11,0,0,0,1,1,0,2.5503,0,1,1,0,BRUTE_FORCE
15,0,0,1,0,0,2,3.4566,2,1,2,0,DIRECTORY_TRAVERSAL
12,0,0,0,1,1,0,3.0221,0,1,1,0,BRUTE_FORCE
11,1,0,0,1,1,1,2.8454,2,1,1,0,SQL_INJECTION
13,0,0,0,0,0,0,3.5466,1,0,1,0,NORMAL
7,0,0,0,0,0,0,2.8074,1,0,1,0,NORMAL
0,0,0,1,1,0,3,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
58,1,0,0,1,1,4,4.1234,0,3,1,0,SQL_INJECTION
58,0,1,0,0,0,3,4.5023,11,3,1,1,XSS
14,0,0,0,0,0,0,3.3788,1,0,1,0,NORMAL
24,0,0,0,0,0,0,3.0902,2,0,2,0,NORMAL
12,0,0,0,0,0,0,3.4183,1,0,1,0,NORMAL
86,0,0,1,0,0,22,3.521,15,2,3,1,DIRECTORY_TRAVERSAL
12,0,0,0,1,1,0,2.9183,0,1,0,0,BRUTE_FORCE
94,0,1,0,0,0,1,4.6863,17,1,2,1,XSS
89,1,1,0,0,0,3,4.6412,17,2,3,1,XSS
25,0,0,0,0,0,0,3.9435,3,0,3,0,NORMAL
12,0,0,0,0,1,0,3.4183,0,0,1,0,NORMAL
12,0,0,0,1,1,0,3.4183,0,1,1,0,BRUTE_FORCE
11,0,0,0,1,1,0,3.0958,0,1,1,0,BRUTE_FORCE
21,0,0,0,1,0,0,3.7849,5,1,1,1,SCANNER
21,0,0,0,0,0,0,3.7849,1,0,1,0,NORMAL
17,0,0,0,0,0,0,3.7345,1,0,1,0,NORMAL
9,0,0,0,0,0,0,3.1699,1,0,1,0,NORMAL
12,0,0,0,0,0,0,3.4183,1,0,1,0,NORMAL
41,1,0,0,0,0,1,3.7478,8,0,7,0,NORMAL
0,0,0,0,1,0,0,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
13,0,0,0,0,0,0,3.1808,1,0,1,0,NORMAL
15,0,0,0,0,0,0,3.6402,1,0,1,0,NORMAL
26,0,0,0,0,0,0,3.6903,3,0,3,1,NORMAL
92,0,1,0,0,0,2,4.6905,14,2,1,1,XSS
193,0,0,0,0,0,0,4.5601,46,1,3,1,NORMAL
29,0,0,0,0,0,0,3.9523,3,0,3,0,NORMAL
11,0,0,0,0,0,0,3.2776,1,0,1,0,NORMAL
0,0,0,1,1,0,2,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
12,0,0,0,1,1,0,3.4183,1,1,1,0,SQL_INJECTION
28,0,0,0,0,0,0,3.607,2,0,2,0,NORMAL
9,0,0,0,0,0,0,2.7255,1,0,1,0,NORMAL
18,0,0,0,1,1,0,3.5033,7,1,1,0,SQL_INJECTION
14,0,0,0,0,0,0,3.3249,1,0,1,0,NORMAL
9,0,0,0,0,0,0,2.9477,2,0,1,0,NORMAL
20,0,0,0,0,0,0,3.4414,2,0,1,1,NORMAL
0,0,0,1,1,0,2,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
14,0,0,0,0,0,0,3.5216,1,0,1,0,NORMAL
12,0,0,0,0,0,0,3.4183,1,0,1,0,NORMAL
0,0,0,1,1,0,3,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
12,0,0,0,1,1,0,3.0221,0,1,1,0,BRUTE_FORCE
0,0,0,0,1,0,0,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
12,0,0,0,0,0,0,3.2516,1,0,1,0,NORMAL
0,0,0,1,1,0,3,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
15,0,0,0,0,0,0,3.4566,1,0,1,0,NORMAL
0,0,0,0,1,0,0,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
25,0,1,0,0,0,3,4.1337,7,2,1,1,XSS
15,0,0,0,0,0,0,3.0062,3,0,3,0,NORMAL
38,0,0,0,1,0,0,4.0702,8,2,1,1,SQL_INJECTION
9,0,0,0,0,0,0,3.1699,1,0,1,0,NORMAL
24,1,0,0,1,1,2,3.9183,1,3,1,0,SQL_INJECTION
20,0,0,0,0,0,0,3.8219,1,0,1,0,NORMAL
31,0,0,0,0,0,0,3.6278,3,0,3,0,NORMAL
13,0,0,0,1,1,0,3.1808,0,0,1,0,NORMAL
7,0,0,0,0,0,0,2.8074,1,0,1,0,NORMAL
15,0,0,0,0,0,0,3.3736,2,0,1,0,NORMAL
20,0,0,0,0,0,0,3.9219,1,0,1,0,NORMAL
13,0,0,0,1,1,0,3.1808,0,0,1,0,NORMAL
8,0,0,0,1,1,0,3.0,1,1,1,0,SQL_INJECTION
44,0,0,1,0,0,2,4.2433,5,1,4,0,DIRECTORY_TRAVERSAL
23,0,0,0,0,0,0,3.3275,2,0,2,0,NORMAL
12,0,0,0,1,1,0,3.4183,0,1,1,0,SCANNER
18,0,0,0,0,0,0,3.9477,1,0,1,0,NORMAL
37,1,0,0,1,1,3,3.53,0,3,1,0,SQL_INJECTION
12,0,0,0,0,0,0,3.2516,1,0,1,0,NORMAL
12,0,0,0,0,0,0,3.2516,2,0,1,0,NORMAL
0,0,0,1,1,0,3,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
8,0,0,0,0,0,0,3.0,1,0,1,0,NORMAL
20,0,0,0,1,1,0,3.5842,7,1,1,0,SQL_INJECTION
17,0,0,1,0,0,2,3.7345,2,1,2,0,DIRECTORY_TRAVERSAL
20,1,0,0,1,1,2,3.8842,2,1,1,0,SQL_INJECTION
14,0,0,0,1,1,0,3.3788,0,1,1,0,BRUTE_FORCE
10,0,0,0,0,0,0,3.1219,1,0,1,0,NORMAL
9,0,0,0,0,0,0,2.7255,2,0,1,0,NORMAL
187,0,0,0,0,0,0,4.5386,45,1,2,1,NORMAL
8,0,0,0,0,0,0,2.75,2,0,1,0,NORMAL
9,0,0,0,0,0,0,3.1699,1,0,1,0,NORMAL
26,0,0,0,0,0,0,3.921,2,0,2,0,NORMAL
34,0,1,0,0,1,1,4.1241,5,1,1,0,XSS
13,1,0,0,1,1,1,2.5654,5,3,1,0,SQL_INJECTION
20,0,0,0,0,0,0,3.6219,2,0,2,0,NORMAL
0,0,0,1,1,0,2,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
22,1,0,0,1,1,1,3.6635,0,1,1,0,SQL_INJECTION
59,0,1,0,0,0,2,4.4755,11,2,1,1,XSS
7,0,0,0,0,0,0,2.8074,1,0,1,0,NORMAL
0,0,0,0,1,0,0,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
0,0,0,1,1,0,3,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
14,0,0,0,0,0,0,3.5216,1,0,1,0,NORMAL
8,0,0,0,0,0,0,3.0,1,0,1,0,NORMAL
34,0,0,0,0,0,0,4.0209,4,0,3,0,NORMAL
11,0,0,0,0,0,0,3.2776,2,0,1,0,NORMAL
28,0,1,0,0,1,2,4.0391,7,2,1,0,XSS
21,0,0,0,0,0,0,3.7849,2,0,2,0,NORMAL
0,0,0,0,1,0,0,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
13,0,0,0,0,0,0,3.2389,2,0,1,0,NORMAL
0,0,0,1,1,0,3,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
15,0,0,0,0,0,0,3.3736,1,0,1,0,NORMAL
12,0,0,0,1,1,0,3.2516,0,1,1,0,BRUTE_FORCE
18,0,0,0,0,0,0,3.5305,1,0,1,0,NORMAL
48,1,0,0,0,1,3,3.8856,1,1,1,0,SQL_INJECTION
13,0,0,0,1,1,0,3.5466,0,1,1,0,BRUTE_FORCE
180,0,0,0,0,0,0,4.4166,44,1,1,1,NORMAL
12,0,0,0,0,0,0,3.2516,1,0,1,0,NORMAL
21,0,0,0,0,0,0,4.0114,1,0,1,0,NORMAL
21,0,0,0,0,0,0,3.749,1,0,1,0,NORMAL
57,0,1,0,0,0,2,4.4667,11,2,1,1,XSS
9,0,0,0,0,0,0,3.1699,1,0,1,0,NORMAL
56,0,1,0,0,1,2,4.2299,16,2,1,0,XSS
14,0,0,0,0,0,0,3.182,3,0,2,0,NORMAL
37,0,0,0,0,0,0,4.06,4,0,1,1,NORMAL
0,0,0,0,0,1,0,0.0,0,0,0,1,XSS
32,0,1,0,0,1,2,4.0122,7,2,1,0,XSS
32,0,0,0,0,0,0,3.9681,2,0,1,1,NORMAL
14,0,0,0,0,0,0,3.3249,1,0,1,0,NORMAL
8,1,0,0,1,1,1,2.75,1,1,1,0,SQL_INJECTION
28,0,0,0,0,0,0,4.0661,3,0,3,0,NORMAL
21,0,1,0,1,0,3,4.1066,5,2,1,1,XSS
57,0,0,1,0,0,2,4.1702,6,1,4,1,DIRECTORY_TRAVERSAL
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
14,0,0,0,0,0,0,3.6645,1,0,1,0,NORMAL
0,0,0,0,1,0,0,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
28,0,1,0,1,1,2,4.107,6,2,1,0,XSS
21,0,0,0,0,0,0,3.6897,3,0,3,0,NORMAL
11,0,0,0,0,0,0,3.0958,1,0,1,0,NORMAL
12,0,0,0,1,1,0,3.4183,0,1,1,0,BRUTE_FORCE
103,0,1,0,0,0,2,4.5981,17,1,2,1,XSS
9,1,0,0,1,1,1,2.7255,2,2,1,0,SQL_INJECTION
13,0,0,0,0,0,0,3.3927,1,0,1,0,NORMAL
9,0,0,0,0,0,0,2.5033,2,0,1,0,NORMAL
18,0,0,0,0,0,0,3.3502,2,0,2,0,NORMAL
12,0,0,0,0,0,0,3.4183,1,0,1,0,NORMAL
20,0,0,0,0,0,0,3.7842,1,0,1,0,NORMAL
13,0,0,0,0,0,0,3.3927,1,0,1,0,NORMAL
11,0,0,0,1,1,0,3.0958,0,1,1,0,SCANNER
192,0,0,0,0,0,0,4.5728,46,1,3,1,NORMAL
11,0,0,0,0,0,0,2.914,2,0,2,0,NORMAL
10,0,0,0,0,0,0,3.3219,1,0,1,0,NORMAL
65,0,1,0,0,0,3,4.3566,10,3,2,1,XSS
26,0,0,0,0,0,0,3.7193,2,0,2,0,NORMAL
17,0,0,0,0,0,0,3.5725,1,0,1,0,NORMAL
24,0,0,1,0,0,6,3.5179,5,2,5,0,DIRECTORY_TRAVERSAL
16,0,0,0,0,0,0,3.5778,2,0,2,0,NORMAL
0,0,0,0,1,1,0,0.0,0,0,1,1,XSS
0,0,0,0,1,1,0,0.0,0,0,1,1,XSS
13,0,0,0,1,1,0,3.5466,0,1,1,0,BRUTE_FORCE
11,0,0,0,1,1,0,2.5503,0,1,0,0,BRUTE_FORCE
25,0,1,0,0,0,3,4.1337,7,2,1,1,XSS
39,0,0,0,0,1,0,3.7491,7,1,1,0,NORMAL
10,0,0,0,0,0,0,2.9219,2,0,1,0,NORMAL
64,0,1,0,0,0,2,4.611,14,2,2,1,XSS
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
32,1,0,0,1,1,3,3.9056,1,3,1,0,SQL_INJECTION
56,0,1,0,1,1,2,4.2299,16,2,1,0,XSS
35,0,0,0,0,0,0,3.7755,3,0,3,0,NORMAL
17,0,0,0,0,0,0,3.6901,3,0,2,0,NORMAL
16,0,0,0,1,1,0,3.625,0,2,1,0,BRUTE_FORCE
9,0,0,0,0,0,0,3.1699,1,0,1,0,NORMAL
14,0,0,0,0,0,0,3.3788,1,0,1,0,NORMAL
21,0,0,0,1,1,0,3.8442,0,1,1,0,SQL_INJECTION
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
14,0,0,0,0,0,0,3.6645,1,0,1,0,NORMAL
60,1,0,0,1,0,2,4.423,8,1,1,1,SCANNER
102,0,1,0,0,0,2,4.5702,9,2,1,1,XSS
22,0,0,0,0,0,0,3.8231,2,1,2,0,DIRECTORY_TRAVERSAL
34,1,0,0,0,0,1,3.6687,6,0,5,0,NORMAL
37,1,0,0,1,1,3,3.476,0,3,1,0,SQL_INJECTION
35,0,0,0,0,0,0,4.0472,3,1,3,0,DIRECTORY_TRAVERSAL
0,0,0,0,0,1,0,0.0,0,0,1,1,XSS
19,1,0,0,1,1,2,3.6819,2,1,1,0,SQL_INJECTION
14,0,0,0,0,0,0,3.5216,1,0,1,0,NORMAL
13,0,0,0,0,0,0,3.5466,1,0,1,0,NORMAL
11,0,0,0,0,0,0,3.4594,1,0,1,0,NORMAL
14,0,0,0,0,0,0,3.3249,3,0,3,0,NORMAL
22,0,0,0,0,0,0,3.7544,1,0,1,0,NORMAL
7,0,0,0,0,0,0,2.8074,1,0,1,0,NORMAL
16,0,0,0,0,0,0,3.875,2,0,2,0,NORMAL
36,0,0,0,1,0,0,4.0378,6,2,1,1,SQL_INJECTION
12,0,0,0,0,0,0,3.4183,1,0,1,0,NORMAL
16,0,0,0,0,0,0,3.4528,3,0,2,0,NORMAL
10,0,0,0,0,0,0,3.1219,1,0,1,0,NORMAL
32,0,1,0,1,1,2,4.0122,7,2,1,0,XSS
12,0,0,1,1,0,2,3.4183,2,1,2,0,DIRECTORY_TRAVERSAL
